id,time,sym,timeframe,side,quantity,price,commission,pct_return (excl commission), pct_returns ( incl commission)
18080,2021-08-31 15:44:50,MSFT,2 mins-extmkt,SELL,                6.0,303.33,                1.009996,0.0003297826732182596,-0.0007745613553215014
18287,2021-08-31 15:54:50,AMD,2 mins-extmkt,SELL,                11.0,110.58,                1.007513,-0.0008132285172133269,-0.0024602649441468616
18292,2021-09-01 12:36:16,AMD,2 mins-extmkt-IB,BUY,                85.0,111.04,                1.0,,
18295,2021-09-01 12:37:33,AMD,2 mins-noextmkt-IB,BUY,                85.0,111.09,                1.0,,
18298,2021-09-01 12:37:36,AMD,4 hours-extmkt-Polygon,BUY,                85.0,111.09,                1.0,,
18301,2021-09-01 12:37:39,AMD,4 hours-noextmkt-Polygon,BUY,                85.0,111.09,                1.0,,
18302,2021-09-01 12:44:15,AMD,2 mins-noextmkt-IB,SELL,                85.0,111.02,                1.058242,-0.000630119722747402,-0.0008480028378857751
18305,2021-09-01 12:44:18,AMD,2 mins-extmkt-Polygon,BUY,                85.0,111.05,                1.0,,
18308,2021-09-01 12:44:18,AMD,2 mins>4 hours-extmkt-Polygon,BUY,                85.0,111.05,                1.0,,
18311,2021-09-01 12:44:21,AMD,2 mins-noextmkt-Polygon,BUY,                85.0,111.05,                1.0,,
18314,2021-09-01 12:44:21,AMD,2 mins>4 hours-noextmkt-Polygon,BUY,                85.0,111.05,                1.0,,
18317,2021-09-01 12:45:19,TSLA,2 mins-extmkt-IB,BUY,                10.0,735.5,                1.0,,
18320,2021-09-01 12:46:54,TSLA,2 mins-noextmkt-IB,BUY,                12.0,735.16,                1.0,,
18321,2021-09-01 12:47:39,AMD,2 mins-extmkt-IB,SELL,                85.0,111.06,                1.05826,0.00018011527377526093,-3.7953683496683155e-05
18324,2021-09-01 12:49:05,AMZN,2 mins-extmkt-Polygon,BUY,                2.0,3514.82,                1.0,,
18325,2021-09-01 12:53:20,AMZN,2 mins-extmkt-Polygon,SELL,                2.0,3514.19,                1.036083,-0.00017924104221556103,-0.0004688169213613591
18326,2021-09-01 12:55:53,TSLA,2 mins-noextmkt-IB,SELL,                12.0,734.76,                1.046395,-0.0005440992437020231,-0.0007759783609054827
18329,2021-09-01 12:56:41,GOOG,2 mins-extmkt-IB,BUY,                2.0,2926.89,                1.0,,
18330,2021-09-01 12:56:41,TSLA,2 mins-extmkt-IB,SELL,                10.0,735.07,                1.038679,-0.0005846363018354728,-0.0008617018760195272
18331,2021-09-01 12:58:00,AMD,2 mins-extmkt-Polygon,SELL,                85.0,111.12,                1.058286,0.0006303466906798505,0.00041224692142693975
18332,2021-09-01 12:58:01,AMD,2 mins>4 hours-extmkt-Polygon,SELL,                85.0,111.12,                1.058286,0.0006303466906798505,0.00041224692142693975
18333,2021-09-01 12:58:08,AMD,2 mins-noextmkt-Polygon,SELL,                85.0,111.14,                1.058294,0.0008104457451598712,0.000592326050687042
18334,2021-09-01 12:58:08,AMD,2 mins>4 hours-noextmkt-Polygon,SELL,                85.0,111.14,                1.058294,0.0008104457451598712,0.000592326050687042
18337,2021-09-01 12:58:53,AMD,2 mins-extmkt-IB,BUY,                75.0,111.11,                1.0,,
18340,2021-09-01 13:00:05,AMD,2 mins-noextmkt-IB,BUY,                85.0,111.1,                1.0,,
18343,2021-09-01 13:00:14,TSLA,2 mins-extmkt-Polygon,BUY,                12.0,735.88,                1.0,,
18346,2021-09-01 13:00:18,TSLA,2 mins-noextmkt-Polygon,BUY,                12.0,735.92,                1.0,,
18349,2021-09-01 13:01:00,TSLA,2 mins-extmkt-IB,BUY,                9.0,736.68,                1.0,,
18350,2021-09-01 13:01:00,AMD,2 mins-extmkt-IB,SELL,                75.0,111.06,                1.051405,-0.00045000450004495374,-0.0006960920298767492
18353,2021-09-01 13:01:03,AMZN,2 mins-extmkt-IB,BUY,                2.0,3521.0,                1.0,,
18356,2021-09-01 13:01:03,AMD,12 mins-extmkt-IB,BUY,                85.0,111.07,                1.0,,
18359,2021-09-01 13:02:16,TSLA,2 mins-noextmkt-IB,BUY,                10.0,736.33,                1.0,,
18360,2021-09-01 13:02:16,AMD,2 mins-noextmkt-IB,SELL,                85.0,111.14,                1.058294,0.0003600360036004613,0.00014206215257539512
18363,2021-09-01 13:02:16,AMD,12 mins-noextmkt-IB,BUY,                85.0,111.15,                1.0,,
18366,2021-09-01 13:02:17,AMD,1 hour-noextmkt-IB,BUY,                85.0,111.15,                1.0,,
18369,2021-09-01 13:02:17,AMD,12 mins>1 hour-noextmkt-IB,BUY,                85.0,111.16,                1.0,,
18370,2021-09-01 13:03:21,GOOG,2 mins-extmkt-IB,SELL,                2.0,2923.13,                1.030054,-0.0012846400103864175,-0.001631155056210365
18373,2021-09-01 13:03:21,AMD,2 mins-extmkt-IB,BUY,                62.0,111.16,                1.0,,
18376,2021-09-01 13:04:58,AMD,2 mins-noextmkt-IB,BUY,                72.0,111.15,                1.0,,
18379,2021-09-01 13:04:58,AMD,2 mins>1 hour-noextmkt-IB,BUY,                85.0,111.15,                1.0,,
3767,2021-09-02 09:32:41,GOOG,2 mins-extmkt-IB,BUY,                1.0,2926.61,                1.0,,
3768,2021-09-02 09:32:41,AMD,2 mins-extmkt-IB,SELL,                62.0,109.9,                1.042128,-0.011335012594458349,-0.01162963272459272
3771,2021-09-02 09:32:41,MSFT,2 mins-extmkt-IB,BUY,                20.0,302.89,                1.0,,
3772,2021-09-02 09:32:42,AMD,12 mins-extmkt-IB,SELL,                85.0,109.87,                1.057744,-0.010803997479067129,-0.011020789561478117
3773,2021-09-02 09:33:42,TSLA,2 mins-noextmkt-IB,SELL,                10.0,733.26,                1.038586,-0.004169326253174566,-0.004445580163762952
3774,2021-09-02 09:33:42,AMD,2 mins-noextmkt-IB,SELL,                72.0,109.61,                1.048817,-0.013855150697256069,-0.014109400159924013
3777,2021-09-02 09:33:42,MSFT,2 mins-noextmkt-IB,BUY,                31.0,302.32,                1.0,,
3778,2021-09-02 09:33:42,AMD,12 mins-noextmkt-IB,SELL,                85.0,109.58,                1.057618,-0.014125056230319455,-0.014341327477179644
3779,2021-09-02 09:34:42,GOOG,2 mins-extmkt-IB,SELL,                1.0,2913.0,                1.014975,-0.004650431728177029,-0.005337109451054034
3780,2021-09-02 09:34:44,TSLA,2 mins-extmkt-IB,SELL,                9.0,732.5,                1.034693,-0.005674105446055178,-0.005980089788753529
3783,2021-09-02 09:35:47,AMZN,2 mins-extmkt-Polygon,BUY,                2.0,3499.31,                1.0,,
3786,2021-09-02 09:35:51,AMZN,2 mins-noextmkt-Polygon,BUY,                2.0,3499.26,                1.0,,
3789,2021-09-02 09:37:53,AMD,2 mins-extmkt-Polygon,BUY,                59.0,109.44,                1.0,,
3792,2021-09-02 09:37:53,MSFT,2 mins-extmkt-Polygon,BUY,                17.0,302.76,                1.0,,
3795,2021-09-02 09:37:53,MSFT,12 mins-extmkt-Polygon,BUY,                31.0,302.76,                1.0,,
3798,2021-09-02 09:37:55,AMD,2 mins-noextmkt-Polygon,BUY,                59.0,109.39,                1.0,,
3801,2021-09-02 09:37:56,MSFT,2 mins-noextmkt-Polygon,BUY,                17.0,302.75,                1.0,,
3804,2021-09-02 09:37:56,MSFT,12 mins-noextmkt-Polygon,BUY,                31.0,302.75,                1.0,,
3805,2021-09-02 09:39:53,AMD,2 mins-extmkt-Polygon,SELL,                59.0,109.51,                1.039973,0.0006396198830409539,0.00032363579210770155
3806,2021-09-02 09:39:55,AMD,2 mins-noextmkt-Polygon,SELL,                59.0,109.48,                1.039964,0.0008227443093518083,0.0005065888356488024
3809,2021-09-02 09:42:41,GOOG,2 mins-extmkt-Polygon,BUY,                1.0,2911.22,                1.0,,
3810,2021-09-02 09:42:41,MSFT,2 mins-extmkt-Polygon,SELL,                17.0,302.54,                1.028253,-0.0007266481701676542,-0.0011205016783477628
3811,2021-09-02 09:42:43,AMZN,2 mins-extmkt-Polygon,SELL,                2.0,3500.08,                1.035939,0.00022004337998060564,-7.08522748378293e-05
3814,2021-09-02 09:42:43,GOOG,12 mins-extmkt-Polygon,BUY,                2.0,2911.22,                1.0,,
3815,2021-09-02 09:42:43,MSFT,12 mins-extmkt-Polygon,SELL,                31.0,302.57,                1.051525,-0.0006275597833267366,-0.0008460527605427259
3818,2021-09-02 09:42:46,GOOG,2 mins-noextmkt-Polygon,BUY,                1.0,2911.22,                1.0,,
3819,2021-09-02 09:42:46,MSFT,2 mins-noextmkt-Polygon,SELL,                17.0,302.58,                1.028257,-0.0005615194054501282,-0.0009554187751931176
3820,2021-09-02 09:42:48,AMZN,2 mins-noextmkt-Polygon,SELL,                2.0,3500.72,                1.035945,0.0004172310717120986,0.00012630223215293057
3823,2021-09-02 09:42:48,GOOG,12 mins-noextmkt-Polygon,BUY,                2.0,2911.19,                1.0,,
3824,2021-09-02 09:42:49,MSFT,12 mins-noextmkt-Polygon,SELL,                31.0,302.47,                1.05151,-0.0009248554913293683,-0.0011433224131039976
3825,2021-09-02 09:43:43,MSFT,2 mins-extmkt-IB,SELL,                20.0,302.66,                1.033251,-0.0007593515797813533,-0.0010948126691751048
3826,2021-09-02 09:43:45,AMZN,2 mins-extmkt-IB,SELL,                2.0,3501.14,                1.03595,-0.005640443055950017,-0.005928716456055749
3827,2021-09-02 09:44:43,MSFT,2 mins-noextmkt-IB,SELL,                31.0,302.67,                1.051541,0.0011577136808680333,0.0009387105619165226
3828,2021-09-02 09:44:55,TSLA,2 mins-extmkt-Polygon,SELL,                12.0,734.32,                1.046368,-0.0021199108550306045,-0.00235138163586035
3829,2021-09-02 09:44:58,TSLA,2 mins-noextmkt-Polygon,SELL,                12.0,734.33,                1.046369,-0.0021605609305358486,-0.0023920146421435584
3832,2021-09-02 09:45:52,AMD,2 mins-extmkt-IB,BUY,                86.0,109.66,                1.0,,
3835,2021-09-02 09:45:52,MSFT,2 mins-extmkt-IB,BUY,                25.0,302.91,                1.0,,
3838,2021-09-02 09:46:54,AMZN,2 mins-extmkt-Polygon,BUY,                2.0,3502.06,                1.0,,
3841,2021-09-02 09:47:01,AMZN,2 mins-noextmkt-Polygon,BUY,                2.0,3501.48,                1.0,,
3844,2021-09-02 09:47:01,MSFT,1 hour-noextmkt-Polygon,BUY,                31.0,302.69,                1.0,,
3847,2021-09-02 09:47:56,TSLA,2 mins-extmkt-IB,BUY,                8.0,735.91,                1.0,,
3850,2021-09-02 09:48:56,TSLA,2 mins-noextmkt-IB,BUY,                12.0,737.3,                1.0,,
3853,2021-09-02 09:48:56,MSFT,2 mins-noextmkt-IB,BUY,                25.0,302.84,                1.0,,
3856,2021-09-02 09:48:56,MSFT,12 mins-noextmkt-IB,BUY,                31.0,302.84,                1.0,,
3859,2021-09-02 09:48:57,AMZN,12 mins-noextmkt-IB,BUY,                2.0,3503.03,                1.0,,
3860,2021-09-02 09:49:08,AMZN,2 mins-noextmkt-Polygon,SELL,                2.0,3502.34,                1.035962,0.0002456104275907478,-4.51119081205098e-05
3861,2021-09-02 09:49:08,MSFT,1 hour-noextmkt-Polygon,SELL,                31.0,302.93,                1.051582,0.0007928904159371086,0.0005741894784849766
3864,2021-09-02 09:50:02,GOOG,2 mins-extmkt-IB,BUY,                1.0,2914.67,                1.0,,
3867,2021-09-02 09:50:03,AMZN,12 mins-extmkt-IB,BUY,                2.0,3506.55,                1.0,,
3868,2021-09-02 09:51:03,AMD,1 hour-noextmkt-IB,SELL,                85.0,109.13,                1.057423,-0.01817363922627091,-0.018389461357322445
3869,2021-09-02 09:51:05,GOOG,2 mins-extmkt-Polygon,SELL,                1.0,2912.04,                1.01497,0.00028166885360780824,-0.0004103295767490245
3870,2021-09-02 09:51:07,AMZN,2 mins-extmkt-Polygon,SELL,                2.0,3502.22,                1.035961,4.568739541865874e-05,-0.00024495811634916986
3871,2021-09-02 09:51:10,GOOG,2 mins-noextmkt-Polygon,SELL,                1.0,2910.5,                1.014963,-0.0002473189934116826,-0.0009391333759124487
3872,2021-09-02 09:52:04,AMD,2 mins-extmkt-IB,SELL,                86.0,108.98,                1.058033,-0.006200984862301584,-0.006418529839605669
3875,2021-09-02 09:53:11,MSFT,12 mins-extmkt-Polygon,BUY,                27.0,303.1,                1.0,,
3878,2021-09-02 09:53:14,MSFT,12 mins-noextmkt-Polygon,BUY,                27.0,303.11,                1.0,,
3879,2021-09-02 09:55:08,MSFT,2 mins-noextmkt-IB,SELL,                25.0,302.97,                1.041604,0.000429269581297298,0.00015958742736410514
3880,2021-09-02 09:55:56,MSFT,2 mins-extmkt-IB,SELL,                25.0,302.96,                1.041602,0.00016506553101569565,-0.00010451916157805385
3881,2021-09-02 09:56:58,TSLA,2 mins-noextmkt-IB,SELL,                12.0,736.8,                1.04652,-0.0006781500067815083,-0.0009093551522274534
3884,2021-09-02 09:57:02,TSLA,2 mins-extmkt-Polygon,BUY,                12.0,737.0,                1.0,,
3885,2021-09-02 09:57:02,MSFT,12 mins-extmkt-Polygon,SELL,                27.0,302.94,                1.044928,-0.0005278785879249126,-0.0007776617347001746
3886,2021-09-02 09:57:10,MSFT,12 mins-noextmkt-Polygon,SELL,                27.0,302.96,                1.044931,-0.000494869849229751,-0.0007446491557087098
3889,2021-09-02 09:58:52,MSFT,12 mins-extmkt-Polygon,BUY,                27.0,302.79,                1.0,,
3892,2021-09-02 09:58:54,MSFT,12 mins-noextmkt-Polygon,BUY,                27.0,302.79,                1.0,,
3893,2021-09-02 09:59:45,GOOG,2 mins-extmkt-IB,SELL,                1.0,2908.01,                1.01495,-0.002284992812222275,-0.0029752852689091114
3894,2021-09-02 09:59:45,TSLA,2 mins-extmkt-IB,SELL,                8.0,736.0,                1.030981,0.00012229756356085808,-0.00022264243548197893
3897,2021-09-02 10:01:41,TSLA,1 hour-extmkt-IB,BUY,                12.0,736.82,                1.0,,
3900,2021-09-02 10:02:36,TSLA,1 hour-extmkt-Polygon,BUY,                12.0,736.35,                1.0,,
3903,2021-09-02 10:02:36,TSLA,2 mins>1 hour-extmkt-Polygon,BUY,                12.0,736.35,                1.0,,
3906,2021-09-02 10:02:42,TSLA,2 mins-noextmkt-Polygon,BUY,                12.0,736.34,                1.0,,
3909,2021-09-02 10:02:44,TSLA,1 hour-noextmkt-Polygon,BUY,                12.0,736.34,                1.0,,
3912,2021-09-02 10:02:46,TSLA,2 mins>1 hour-noextmkt-Polygon,BUY,                12.0,736.28,                1.0,,
3915,2021-09-02 10:04:42,MSFT,2 mins-extmkt-Polygon,BUY,                25.0,302.5,                1.0,,
3918,2021-09-02 10:04:46,AMZN,2 mins-extmkt-Polygon,BUY,                1.0,3493.64,                1.0,,
3921,2021-09-02 10:04:46,MSFT,1 hour-extmkt-Polygon,BUY,                25.0,302.5,                1.0,,
3924,2021-09-02 10:04:46,MSFT,2 mins>1 hour-extmkt-Polygon,BUY,                25.0,302.52,                1.0,,
3927,2021-09-02 10:04:46,MSFT,12 mins>1 hour-extmkt-Polygon,BUY,                31.0,302.52,                1.0,,
3930,2021-09-02 10:04:47,MSFT,2 mins>12 mins>1 hour-extmkt-Polygon,BUY,                31.0,302.52,                1.0,,
3933,2021-09-02 10:04:49,MSFT,2 mins-noextmkt-Polygon,BUY,                25.0,302.53,                1.0,,
3936,2021-09-02 10:04:51,AMZN,2 mins-noextmkt-Polygon,BUY,                1.0,3492.74,                1.0,,
3939,2021-09-02 10:04:51,MSFT,1 hour-noextmkt-Polygon,BUY,                25.0,302.47,                1.0,,
3942,2021-09-02 10:04:51,MSFT,2 mins>1 hour-noextmkt-Polygon,BUY,                25.0,302.47,                1.0,,
3945,2021-09-02 10:04:51,MSFT,12 mins>1 hour-noextmkt-Polygon,BUY,                31.0,302.47,                1.0,,
3948,2021-09-02 10:04:52,MSFT,2 mins>12 mins>1 hour-noextmkt-Polygon,BUY,                31.0,302.46,                1.0,,
3949,2021-09-02 10:06:48,AMZN,2 mins-extmkt-Polygon,SELL,                1.0,3496.7,                1.017952,0.0008758773084804883,0.0002981846484901851
3950,2021-09-02 10:06:55,AMZN,2 mins-noextmkt-Polygon,SELL,                1.0,3496.73,                1.017952,0.0011423696009438267,0.0005644518481626726
3951,2021-09-02 10:08:52,AMD,4 hours-extmkt-Polygon,SELL,                85.0,109.45,                1.057562,-0.014762804932937246,-0.014979119514170858
3952,2021-09-02 10:08:59,AMD,4 hours-noextmkt-Polygon,SELL,                85.0,109.43,                1.057553,-0.014942839139436503,-0.01515913370359967
3955,2021-09-02 10:11:18,MSFT,2 mins-noextmkt-IB,BUY,                31.0,302.89,                1.0,,
3956,2021-09-02 10:11:20,TSLA,2 mins-extmkt-Polygon,SELL,                12.0,735.37,                1.046433,-0.002211668928086885,-0.002442784963256006
3957,2021-09-02 10:11:21,MSFT,2 mins-extmkt-Polygon,SELL,                25.0,302.86,                1.04159,0.0011900826446280544,0.000919998677860745
3958,2021-09-02 10:11:21,TSLA,2 mins>1 hour-extmkt-Polygon,SELL,                12.0,735.37,                1.046433,-0.0013308888436205368,-0.001562308536640522
3959,2021-09-02 10:11:28,TSLA,2 mins-noextmkt-Polygon,SELL,                12.0,735.22,                1.046423,-0.0015210364777140661,-0.001752436664599677
3960,2021-09-02 10:11:28,MSFT,2 mins-noextmkt-Polygon,SELL,                25.0,302.81,                1.041583,0.0009255280468054572,0.0006555067587665775
3961,2021-09-02 10:11:28,TSLA,2 mins>1 hour-noextmkt-Polygon,SELL,                12.0,735.24,                1.046425,-0.0014125061118052118,-0.0016439376621142365
3964,2021-09-02 10:12:23,MSFT,2 mins-extmkt-IB,BUY,                31.0,302.66,                1.0,,
3965,2021-09-02 10:13:47,MSFT,12 mins-noextmkt-IB,SELL,                31.0,302.72,                1.051549,-0.0003962488442740275,-0.0006147113016876649
3966,2021-09-02 10:13:47,AMZN,12 mins-noextmkt-IB,SELL,                2.0,3490.0,                1.035836,-0.0037196369999686896,-0.004009646841899528
3967,2021-09-02 10:17:24,MSFT,2 mins-extmkt-IB,SELL,                31.0,302.28,                1.051479,-0.0012555342628693955,-0.0014740275974962636
3968,2021-09-02 10:18:48,MSFT,2 mins-noextmkt-IB,SELL,                31.0,302.28,                1.051479,-0.002013932450724676,-0.0022321791282551295
3971,2021-09-02 10:18:50,AMD,2 mins-extmkt-Polygon,BUY,                86.0,109.49,                1.0,,
3972,2021-09-02 10:18:50,GOOG,12 mins-extmkt-Polygon,SELL,                2.0,2901.25,                1.029831,-0.0034246810615480294,-0.003772655166018657
3973,2021-09-02 10:18:50,MSFT,12 mins-extmkt-Polygon,SELL,                27.0,302.28,                1.044837,-0.0016843356781929275,-0.001934221955327331
3976,2021-09-02 10:18:52,AMD,2 mins-noextmkt-Polygon,BUY,                86.0,109.52,                1.0,,
3977,2021-09-02 10:18:53,GOOG,12 mins-noextmkt-Polygon,SELL,                2.0,2900.54,                1.029824,-0.003658297809486899,-0.004006234180149781
3978,2021-09-02 10:18:53,MSFT,12 mins-noextmkt-Polygon,SELL,                27.0,302.24,                1.044831,-0.0018164404372668086,-0.002066309823600676
3981,2021-09-02 10:21:24,TSLA,2 mins-noextmkt-IB,BUY,                12.0,736.62,                1.0,,
3984,2021-09-02 10:24:24,TSLA,2 mins-extmkt-IB,BUY,                12.0,736.56,                1.0,,
3987,2021-09-02 10:24:24,AMD,2 mins-extmkt-IB,BUY,                70.0,109.76,                1.0,,
3990,2021-09-02 10:24:24,AMZN,2 mins-extmkt-IB,BUY,                1.0,3489.8,                1.0,,
3993,2021-09-02 10:25:36,AMD,2 mins-noextmkt-IB,BUY,                70.0,109.79,                1.0,,
3996,2021-09-02 10:25:36,AMZN,2 mins-noextmkt-IB,BUY,                1.0,3494.74,                1.0,,
3999,2021-09-02 10:25:38,MSFT,2 mins-extmkt-Polygon,BUY,                25.0,302.19,                1.0,,
4002,2021-09-02 10:25:40,MSFT,2 mins-noextmkt-Polygon,BUY,                25.0,302.18,                1.0,,
4005,2021-09-02 10:27:47,GOOG,2 mins-noextmkt-IB,BUY,                1.0,2900.85,                1.0,,
4008,2021-09-02 10:28:51,MSFT,2 mins-extmkt-IB,BUY,                18.0,302.44,                1.0,,
4009,2021-09-02 10:30:30,AMD,2 mins-extmkt-Polygon,SELL,                86.0,109.84,                1.05841,0.0031966389624624725,0.00297771828814275
4010,2021-09-02 10:30:32,AMD,2 mins-noextmkt-Polygon,SELL,                86.0,109.84,                1.05841,0.0029218407596787177,0.0027030092189577193
4011,2021-09-02 10:31:15,AMD,2 mins-extmkt-IB,SELL,                70.0,109.76,                1.047514,0.0,-0.0002664576663803375
4012,2021-09-02 10:32:33,GOOG,2 mins-noextmkt-IB,SELL,                1.0,2899.8,                1.014908,-0.00036196287295098273,-0.00105619105053667
4013,2021-09-02 10:32:33,AMD,2 mins-noextmkt-IB,SELL,                70.0,109.98,                1.047593,0.0017305765552417807,0.0014639562598388611
4016,2021-09-02 10:32:36,TSLA,2 mins-extmkt-Polygon,BUY,                10.0,736.72,                1.0,,
4017,2021-09-02 10:32:36,MSFT,2 mins-extmkt-Polygon,SELL,                25.0,302.26,                1.041513,0.00023164234422057284,-3.858161003211791e-05
4018,2021-09-02 10:32:36,MSFT,1 hour-extmkt-Polygon,SELL,                25.0,302.26,                1.041513,-0.0007933884297520732,-0.001063199973557194
4021,2021-09-02 10:32:39,TSLA,2 mins-noextmkt-Polygon,BUY,                10.0,736.62,                1.0,,
4022,2021-09-02 10:32:40,MSFT,2 mins-noextmkt-Polygon,SELL,                25.0,302.24,                1.041511,0.00019855715136674057,-7.167110052286318e-05
4023,2021-09-02 10:32:40,MSFT,1 hour-noextmkt-Polygon,SELL,                25.0,302.24,                1.041511,-0.0007604059906768379,-0.0010302483884832014
4024,2021-09-02 10:33:29,TSLA,2 mins-extmkt-IB,SELL,                12.0,736.53,                1.046504,-4.072987943948281e-05,-0.00027223758218575256
4025,2021-09-02 10:34:41,TSLA,2 mins-noextmkt-IB,SELL,                12.0,736.87,                1.046524,0.00033938801553046183,0.0001078539077241647
4028,2021-09-02 10:35:33,GOOG,2 mins-extmkt-IB,BUY,                2.0,2904.64,                1.0,,
4029,2021-09-02 10:36:53,AMZN,2 mins-noextmkt-IB,SELL,                1.0,3498.96,                1.017964,0.0012075290293414032,0.0006299198452974775
4032,2021-09-02 10:36:53,AMD,12 mins-noextmkt-IB,BUY,                86.0,110.02,                1.0,,
4033,2021-09-02 10:37:54,AMZN,2 mins-extmkt-IB,SELL,                1.0,3499.07,                1.017964,0.002656312682675299,0.002077471066804115
4036,2021-09-02 10:37:54,AMD,12 mins-extmkt-IB,BUY,                74.0,110.06,                1.0,,
4039,2021-09-02 10:39:30,GOOG,2 mins-extmkt-Polygon,BUY,                2.0,2904.02,                1.0,,
4042,2021-09-02 10:39:30,AMD,2 mins-extmkt-Polygon,BUY,                63.0,110.12,                1.0,,
4045,2021-09-02 10:39:31,AMZN,2 mins-extmkt-Polygon,BUY,                1.0,3496.87,                1.0,,
4048,2021-09-02 10:39:31,AMD,12 mins-extmkt-Polygon,BUY,                86.0,110.12,                1.0,,
4051,2021-09-02 10:39:33,GOOG,2 mins-noextmkt-Polygon,BUY,                2.0,2904.02,                1.0,,
4054,2021-09-02 10:39:33,AMD,2 mins-noextmkt-Polygon,BUY,                63.0,110.1,                1.0,,
4057,2021-09-02 10:39:33,AMZN,2 mins-noextmkt-Polygon,BUY,                1.0,3497.02,                1.0,,
4060,2021-09-02 10:39:33,AMD,12 mins-noextmkt-Polygon,BUY,                86.0,110.08,                1.0,,
4061,2021-09-02 10:40:16,MSFT,2 mins-extmkt-IB,SELL,                18.0,302.24,                1.029888,-0.0006612881893929279,-0.0010339707470450321
4064,2021-09-02 10:43:42,MSFT,2 mins-extmkt-Polygon,BUY,                16.0,302.0,                1.0,,
4067,2021-09-02 10:43:44,MSFT,2 mins-noextmkt-Polygon,BUY,                16.0,301.97,                1.0,,
4070,2021-09-02 10:44:36,TSLA,2 mins-extmkt-IB,BUY,                11.0,736.8,                1.0,,
4073,2021-09-02 10:45:54,TSLA,2 mins-noextmkt-IB,BUY,                12.0,737.49,                1.0,,
4074,2021-09-02 10:46:20,AMD,2 mins-extmkt-Polygon,SELL,                63.0,110.23,                1.042914,0.0009989102796947869,0.0007043372111794621
4075,2021-09-02 10:46:58,AMD,2 mins-noextmkt-Polygon,SELL,                63.0,110.09,                1.042869,-9.082652134417835e-05,-0.00038528952186001053
4078,2021-09-02 10:47:52,AMZN,2 mins-extmkt-IB,BUY,                1.0,3505.47,                1.0,,
4081,2021-09-02 10:47:54,TSLA,2 mins>1 hour-extmkt-IB,BUY,                12.0,737.96,                1.0,,
4084,2021-09-02 10:49:29,AMZN,2 mins-noextmkt-IB,BUY,                2.0,3505.49,                1.0,,
4087,2021-09-02 10:49:31,TSLA,12 mins-noextmkt-IB,BUY,                10.0,738.18,                1.0,,
4088,2021-09-02 10:49:39,TSLA,2 mins-extmkt-Polygon,SELL,                10.0,738.04,                1.03883,0.0017917254859376452,0.0015147756575553117
4089,2021-09-02 10:49:43,TSLA,2 mins-noextmkt-Polygon,SELL,                10.0,738.08,                1.038832,0.001982026010697524,0.0017050124877837636
4092,2021-09-02 10:50:21,TSLA,12 mins-extmkt-IB,BUY,                8.0,739.13,                1.0,,
4095,2021-09-02 10:50:24,TSLA,12 mins>1 hour-extmkt-IB,BUY,                12.0,739.15,                1.0,,
4096,2021-09-02 10:51:43,AMZN,2 mins-extmkt-Polygon,SELL,                1.0,3503.99,                1.017989,0.002036106575308727,0.0014586050939571216
4097,2021-09-02 10:51:49,AMZN,2 mins-noextmkt-Polygon,SELL,                1.0,3504.33,                1.017991,0.0020903512133187974,0.0015128584170474024
4098,2021-09-02 10:52:29,GOOG,2 mins-extmkt-IB,SELL,                2.0,2906.01,                1.029879,0.00047165913848190577,0.00012221803424283806
4099,2021-09-02 10:53:48,MSFT,2 mins-extmkt-Polygon,SELL,                16.0,302.08,                1.026554,0.00026490066225171027,-0.00015447010138636141
4100,2021-09-02 10:53:50,MSFT,2 mins-noextmkt-Polygon,SELL,                16.0,302.08,                1.026554,0.00036427459681420693,-5.515838527325734e-05
4101,2021-09-02 10:54:36,AMZN,2 mins-extmkt-IB,SELL,                1.0,3502.93,                1.017984,-0.0007245818677666938,-0.0012998782251095742
4102,2021-09-02 10:55:54,AMZN,2 mins-noextmkt-IB,SELL,                2.0,3501.78,                1.035956,-0.0010583399182424458,-0.0013485429222557244
4105,2021-09-02 10:56:55,MSFT,2 mins-extmkt-IB,BUY,                26.0,301.97,                1.0,,
4108,2021-09-02 10:58:41,TSLA,12 mins-extmkt-Polygon,BUY,                10.0,739.67,                1.0,,
4111,2021-09-02 10:58:46,TSLA,12 mins-noextmkt-Polygon,BUY,                10.0,739.61,                1.0,,
4112,2021-09-02 10:59:23,TSLA,2 mins-extmkt-IB,SELL,                11.0,739.5,                1.042795,0.003664495114006572,0.0034120265735646527
4113,2021-09-02 10:59:23,MSFT,2 mins-extmkt-IB,SELL,                26.0,301.75,                1.043106,-0.0007285491936286359,-0.000988651107585059
4114,2021-09-02 10:59:27,TSLA,2 mins>1 hour-extmkt-IB,SELL,                12.0,739.66,                1.046695,0.0023036478941946825,0.002072293067705955
4115,2021-09-02 11:00:39,TSLA,2 mins-noextmkt-IB,SELL,                12.0,739.84,                1.046706,0.003186483884527247,0.0029548806446364484
4118,2021-09-02 11:00:39,AMZN,12 mins-noextmkt-IB,BUY,                1.0,3500.95,                1.0,,
4121,2021-09-02 11:00:42,TSLA,2 mins-extmkt-Polygon,BUY,                11.0,739.97,                1.0,,
4124,2021-09-02 11:00:50,TSLA,2 mins-noextmkt-Polygon,BUY,                11.0,739.94,                1.0,,
4127,2021-09-02 11:02:44,AMZN,2 mins-extmkt-Polygon,BUY,                1.0,3500.24,                1.0,,
